,signal
9838,0.001350102
9839,-0.003681378
9840,0.004972988
9841,-0.005850867
9842,0.001373225
9843,0.005215668
9844,-0.007436774
9845,0.0027979
9846,0.002607023
9847,-0.002661621
9848,-0.000712799
9849,0.00170017
9850,0.000604891
9851,-0.000302688
9852,-0.001783282
9853,-0.001044137
9854,0.003073024
9855,0.001873884
9856,-0.005500049
9857,0.004454684
9858,-0.005476626
9859,0.006193931
9860,0.000445364
9861,-0.004412328
9862,0.000719129
9863,0.000165244
9864,0.000246962
9865,-0.00058055
9866,0.002124043
9867,-0.000909109
9868,0.001160532
9869,-0.002513669
9870,0.002070701
9871,0.000740242
9872,-0.002289724
9873,-0.001312966
9874,0.001210177
9875,8.16e-05
9876,0.000466122
9877,0.002887862
9878,-0.009051326
9879,0.01045808
9880,-0.003576379
9881,-0.001104074
9882,0.001876652
9883,-0.002869698
9884,0.001351721
9885,0.000303592
9886,0.000524873
9887,-0.000994006
9888,-0.000303821
9889,0.002567776
9890,-0.002210032
9891,0.001211544
9892,-0.004595062
9893,0.006495716
9894,-0.004211088
9895,-0.001047574
9896,0.004323467
9897,0.000195875
9898,-0.004493664
9899,0.00275617
9900,0.001047885
9901,-0.001819927
9902,0.000743636
9903,-0.001320315
9904,0.000825627
9905,-0.000908287
9906,0.002504482
9907,-0.000441174
9908,-0.00448429
9909,0.006521865
9910,-0.004238983
9911,0.001871985
9912,-0.000935847
9913,-0.00079804
9914,0.001981611
9915,-0.000688075
9916,0.000604732
9917,-0.000963701
9918,5.52e-05
9919,-0.001947625
9920,0.002717083
9921,0.00027511
9922,-0.001647573
9923,-0.00126401
9924,0.005769074
9925,-0.00582396
9926,0.002554069
9927,0.000245543
9928,-0.002603083
9929,0.000766524
9930,0.002577869
9931,-0.003979756
9932,0.003485852
9933,-0.000133866
9934,-0.001761905
9935,0.002590007
9936,-0.000608349
9937,-0.002559041
9938,0.00104667
9939,-0.004380144
9940,0.008978382
9941,-0.003219169
9942,-0.002291863
9943,0.003781849
9944,-0.005767749
9945,0.005435962
9946,-0.001023331
9947,-0.001957577
9948,0.000827222
9949,-0.002637819
9950,0.002774794
9951,-0.000413139
9952,0.001021013
9953,0.00080222
9954,-0.001215592
9955,-0.001791407
9956,0.002315608
9957,-0.003473636
9958,0.003914543
9959,-5.26e-05
9960,-0.001684491
9961,0.000359054
9962,-0.000331158
9963,-0.005567476
9964,0.007562761
9965,0.003207653
9966,-0.004314707
9967,-0.002956703
9968,0.002060163
9969,0.005118312
9970,-0.005844531
9971,0.000172104
9972,1.51e-06
9973,0.001978099
9974,-0.001894357
9975,-0.000502756
9976,0.003624847
9977,-0.00412771
9978,0.001951525
9979,-0.000783458
9980,0.001651067
9981,0.000170696
9982,-0.002129725
9983,0.001485444
9984,0.00095357
9985,-0.001683123
9986,-0.0011191
9987,0.002268389
9988,-0.001456168
9989,0.00036396
9990,0.00030806
9991,0.000448377
9992,0.00114632
9993,-0.005960438
9994,0.007276942
9995,-0.00375137
9996,-0.002440032
9997,0.006280499
9998,-0.007897625
9999,0.007537074
10000,-1.14e-05
10001,-0.003277366
10002,-0.001753369
10003,0.006701847
10004,-0.006419412
10005,0.001245483
10006,0.001666345
10007,-0.002344557
10008,0.006773367
10009,-0.007960841
10010,0.002653437
10011,-0.003337818
10012,0.004716041
10013,-0.00379531
10014,0.005262131
10015,-0.002251066
10016,-0.001379373
10017,0.003429121
10018,-0.006601457
10019,0.009036032
10020,-0.008608624
10021,0.004398894
10022,-0.002598207
10023,0.003686366
10024,-0.001650588
10025,-0.004650226
10026,0.0076356
10027,-0.004822399
10028,0.003707148
10029,-0.00420738
10030,-0.000532525
10031,0.00507579
10032,-0.001950739
10033,-0.000949765
10034,0.000949652
10035,5.49e-05
10036,-0.001450936
10037,-0.002429119
10038,0.004827313
10039,-0.000301569
10040,0.001118315
10041,-0.004810787
10042,0.00229356
10043,0.001619784
10044,-0.003993173
10045,0.004104773
10046,0.0002206
10047,-0.005577117
10048,0.004907637
10049,0.001727998
10050,-0.005184578
10051,0.000420537
10052,0.004510651
10053,-0.003508844
10054,0.00444542
10055,-0.007996629
10056,0.004442153
10057,0.000305374
10058,-0.002138785
10059,0.00544556
10060,-0.002229668
10061,-0.004237808
10062,0.000750705
10063,0.004348728
10064,-0.003851916
10065,0.001190056
10066,0.000527036
10067,0.000836124
10068,-0.00186471
10069,0.000890071
10070,0.001173278
10071,-0.000613199
10072,-0.001032804
10073,0.000279101
10074,-0.000726644
10075,-0.000731885
10076,0.00509758
10077,-0.002436538
10078,-0.003386166
10079,0.003106562
10080,0.001872703
10081,-0.002913073
10082,-0.002475825
10083,0.002676818
10084,0.002759705
10085,-0.004181057
10086,-0.000415901
10087,0.004177273
10088,-0.002701862
10089,0.000779801
10090,-0.000890587
10091,-0.000835727
10092,0.002728955
10093,-0.001476003
10094,0.001003498
10095,-0.000502343
10096,-0.001865732
10097,0.00181016
10098,-0.002762994
10099,0.005359503
10100,-0.001869081
10101,-0.003464496
10102,0.003296426
10103,-0.002098735
10104,0.005741234
10105,-0.007195698
10106,0.000531755
10107,0.005543905
10108,-0.005405011
10109,-0.000512144
10110,0.0060101
10111,-0.003171817
10112,-0.000478117
10113,-0.000956776
10114,0.001293236
10115,0.002535853
10116,-0.002228874
10117,-0.005647717
10118,0.004343662
10119,0.007349677
10120,-0.006414242
10121,-0.005204066
10122,0.009098098
10123,-0.004058481
10124,0.001571799
10125,-0.0051629
10126,0.005472774
10127,-0.003141391
10128,-0.000563493
10129,0.002749358
10130,-0.0003626
10131,0.001128324
10132,-0.001662073
10133,-0.005160292
10134,0.0116506
10135,-0.005901787
10136,-0.003772757
10137,0.001518101
10138,0.004742507
10139,-0.000510346
10140,-0.00724628
10141,0.005213973
10142,0.001612365
10143,-0.004066543
10144,0.002909094
10145,0.001271607
10146,-0.001446887
10147,-0.001212905
10148,-0.00314194
10149,0.00539705
10150,0.000754977
10151,-0.002031633
10152,-0.004494824
10153,0.003077211
10154,0.001061588
10155,0.00193423
10156,-0.002213058
10157,-0.000335288
10158,-0.000895042
10159,0.002854086
10160,-0.002658718
10161,0.001203196
10162,0.001428815
10163,-0.003192762
10164,0.000697667
10165,0.00168195
10166,0.001772168
10167,-0.002024633
10168,-0.000225827
10169,-0.00184482
10170,0.001316291
10171,0.00117422
10172,-0.001565461
10173,-0.000755319
10174,0.002964248
10175,0.000251463
10176,-0.002908593
10177,0.000197518
10178,0.000697827
10179,0.003518675
10180,-0.008180154
10181,0.007705098
10182,-0.004693001
10183,0.004166167
10184,-0.002125802
10185,-0.001229346
10186,0.001900494
10187,-0.002403687
10188,0.001479807
10189,0.003024147
10190,-0.004561822
10191,0.002406041
10192,-0.000587678
10193,-0.001899598
10194,0.002486662
10195,8.45e-05
10196,-0.001901157
10197,0.001229937
10198,0.000559726
10199,-0.004228804
10200,0.00590899
10201,-0.000779288
10202,-0.002274028
10203,0.002272045
10204,-0.003925205
10205,0.002999607
10206,5.6e-05
10207,-0.002157941
10208,-0.000733736
10209,0.005054775
10210,-0.003566711
10211,0.0028398
10212,-0.004188597
10213,0.004242379
10214,-0.004464716
10215,0.005218491
10216,-0.00594379
10217,0.002438346
10218,0.001121354
10219,0.000253328
10220,-0.002722239
10221,0.002806345
10222,0.000254509
10223,-0.002051354
10224,-0.002592359
10225,0.005118431
10226,-0.011450792
10227,0.017869593
10228,-0.019334528
10229,0.031682004
10230,-0.025422401
10231,0.00058742
10232,0.013182897
10233,-0.010435804
10234,0.002463221
10235,-0.0038247
10236,-0.002964197
10237,0.01302691
10238,-0.007988397
10239,-0.000372113
10240,0.001354563
10241,0.002074963
10242,-0.001273394
10243,-0.007504064
10244,0.003437388
10245,0.007503516
10246,-0.001999409
10247,-0.002560295
10248,0.004666317
10249,-0.009911075
10250,0.002750692
10251,-0.00116639
10252,0.01462052
10253,-0.035631796
10254,0.052948179
10255,-0.030734944
10256,0.005980223
10257,-0.004266591
10258,-0.000165464
10259,-0.005902704
10260,0.018070836
10261,-0.018033065
10262,0.006327001
10263,-0.006108763
10264,0.007719713
10265,0.007649449
10266,-0.005974808
10267,-0.004022299
10268,0.001858153
10269,-0.003152672
10270,0.001313145
10271,0.012140812
10272,-0.020673548
10273,0.00928176
10274,-0.000684713
10275,0.002843331
10276,0.003502787
10277,-0.010314643
10278,0.008176539
10279,-0.010740906
10280,0.017378693
10281,-0.01242725
10282,0.002499981
10283,0.001963547
10284,0.000649577
10285,-0.004513467
10286,0.003264754
10287,-0.000505799
10288,-0.000178923
10289,0.000293107
10290,-0.004473012
10291,0.007980049
10292,-0.006476101
10293,0.005906265
10294,-0.008069626
10295,0.004340496
10296,-0.002683385
10297,0.008191948
10298,-0.003947353
10299,-0.003475417
10300,-0.003845561
10301,0.013737037
10302,-0.007772564
10303,0.000590391
10304,-0.0012688
10305,0.000296884
10306,-0.000411506
10307,0.003708191
10308,-0.003593156
10309,0.005031466
10310,-0.010636961
10311,0.006753164
10312,0.001660525
10313,-0.00527339
10314,0.001801615
10315,0.002771955
10316,0.001788154
10317,-0.005466023
10318,0.003944288
10319,-0.001753231
10320,0.001950451
10321,-0.002797441
10322,-0.002608354
10323,0.006566009
10324,-0.005259555
10325,0.002934821
10326,-0.001687694
10327,0.002766784
10328,-0.00174717
10329,-0.002333101
10330,0.001654623
10331,0.006380716
10332,-0.009240119
10333,0.000636597
10334,0.006532114
10335,-0.006364466
10336,0.0044058
10337,0.002654236
10338,-0.006681841
10339,0.000798309
10340,0.000790676
10341,0.002825637
10342,-0.00055977
10343,0.000812183
10344,-0.006885616
10345,0.002960602
10346,0.004838727
10347,-0.003402162
10348,0.000615215
10349,-0.003601774
10350,0.003599753
10351,0.000296003
10352,-0.000409816
10353,0.002116947
10354,-0.002179069
10355,-0.002167368
10356,0.001643077
10357,5.85e-05
10358,-0.001174604
10359,0.003581141
10360,-0.003552731
10361,0.001732718
10362,-0.000941372
10363,0.000233765
10364,0.004069641
10365,-0.004100271
10366,-0.002408131
10367,0.006644928
10368,-0.006847581
10369,0.00282082
10370,-0.001941524
10371,0.003998568
10372,-0.003120259
10373,0.00330392
10374,-0.002802489
10375,-0.003200079
10376,0.006625732
10377,-0.000371236
10378,-0.004069973
10379,0.003656212
10380,-0.003835834
10381,0.00058944
10382,0.000917711
10383,-0.00201869
10384,0.010253236
10385,-0.006735555
10386,-0.004760254
10387,0.006080496
10388,-0.003531171
10389,0.005779046
10390,-0.009614381
10391,0.006039875
10392,-0.006644132
10393,0.009970763
10394,-0.003680656
10395,-0.006721553
10396,0.009725576
10397,-0.005692858
10398,0.002056944
10399,0.008223351
10400,-0.017770778
10401,0.012097934
10402,-0.001339875
10403,-0.002916496
10404,0.008088818
10405,-0.012111355
10406,0.006187346
10407,-0.002554836
10408,0.000407979
10409,0.003318904
10410,0.003735415
10411,-0.007385728
10412,-0.001293307
10413,0.001467953
10414,0.008795487
10415,-0.007524041
10416,-0.004282816
10417,0.009670259
10418,-0.00114856
10419,-0.006322825
10420,-0.008203117
10421,0.016376971
10422,-0.001808629
10423,-0.00376509
10424,-0.003321415
10425,0.00972508
10426,-0.008803076
10427,-0.00563069
10428,0.015898668
10429,-0.008643895
10430,-0.002070458
10431,0.003148677
10432,-0.00285335
10433,0.006659725
10434,-0.002889727
10435,-0.005397076
10436,0.006526679
10437,-0.004686571
10438,0.00293616
10439,-0.002139988
10440,0.004492112
10441,-0.002321291
10442,-0.003506983
10443,0.001480458
10444,0.000228057
10445,0.00380224
10446,-0.004461852
10447,0.007242144
10448,-0.009823667
10449,0.00136431
10450,0.008389328
10451,-0.005457903
10452,-0.003509992
10453,0.003650011
10454,0.007600048
10455,-0.009237038
10456,-0.003795246
10457,0.007650387
10458,0.001181192
10459,-0.004210951
10460,-0.00494096
10461,0.007298214
10462,0.000281335
10463,-3.06e-05
10464,-0.001547663
10465,-0.000302899
10466,-0.000871255
10467,-0.000206856
10468,0.002673897
10469,-0.004772984
10470,0.000530016
10471,0.008913885
10472,-0.00728815
10473,-0.002221977
10474,0.006407286
10475,-0.00448307
10476,0.001594779
10477,0.004500114
10478,-0.012539721
10479,0.013973563
10480,-0.005261597
10481,-0.00730076
10482,0.011754491
10483,-0.009360631
10484,0.00455921
10485,0.002616406
10486,-0.007730704
10487,0.00630182
10488,-0.003716061
10489,0.003152355
10490,-0.001696014
10491,-0.000508546
10492,0.004117553
10493,-0.003133999
10494,-0.001071009
10495,0.000953697
10496,-0.000774033
10497,0.006717619
10498,-0.011497462
10499,0.006206523
10500,-0.001334524
10501,0.002669823
10502,-0.003707869
10503,0.002343072
10504,-0.001722262
10505,0.000858479
10506,0.002472641
10507,-0.002172486
10508,-0.002892001
10509,0.005933432
10510,-0.002832648
10511,-0.00143294
10512,0.00203005
10513,-0.001942412
10514,0.000594719
10515,0.003716641
10516,-0.001621933
10517,-0.004095266
10518,0.002333095
10519,0.000388312
10520,0.001045376
10521,0.000621765
10522,-0.006346451
10523,0.004257989
10524,0.000567059
10525,0.00155921
10526,0.000836082
10527,-0.004038225
10528,0.001643955
10529,0.004475274
10530,-0.00645808
10531,-0.004596429
10532,0.008494012
10533,-0.006285454
10534,0.006671401
10535,0.000392604
10536,-0.004262289
10537,0.00097753
10538,-0.001655321
10539,0.003991031
10540,-0.002513418
10541,0.004047618
10542,-0.007236227
10543,0.002539925
10544,0.001119747
10545,-0.000118687
10546,0.004413605
10547,-0.008761541
10548,0.005325339
10549,0.001306853
10550,0.000465688
10551,-0.006619771
10552,0.005908688
10553,0.001312718
10554,-0.006587174
10555,-0.000192161
10556,0.00336712
10557,0.001296494
10558,-2.5e-05
10559,-0.002595682
10560,0.003631383
10561,-0.003721705
10562,0.004315682
10563,-0.003754407
10564,0.002215268
10565,-0.005758111
10566,0.009305647
10567,-0.008484003
10568,0.002711114
10569,0.005703378
10570,-0.00623231
10571,0.002315783
10572,0.00029565
10573,-0.005459216
10574,0.006943417
10575,-0.002046228
10576,-0.000862678
10577,-0.00095465
10578,0.000530498
10579,-0.004791067
10580,0.013317251
10581,-0.002834792
10582,-0.01165576
10583,0.003104386
10584,0.006616584
10585,-0.001005469
10586,-0.001973787
10587,-0.000306199
10588,0.005014479
10589,-0.013240049
10590,0.016127195
10591,-0.005394988
10592,-0.00577717
10593,0.00467755
10594,-0.002776335
10595,0.0044218
10596,-0.005517064
10597,0.000360436
10598,0.00879217
10599,-0.008974732
10600,0.002503937
10601,-0.001340684
10602,-0.003037124
10603,0.009297614
10604,-0.001485655
10605,-0.004969114
10606,-0.005651147
10607,0.004341188
10608,0.012254044
10609,-0.016446442
10610,0.018353874
10611,-0.018022172
10612,0.010083205
10613,0.003466555
10614,-0.009556102
10615,-0.001645026
10616,0.001674641
10617,0.003635022
10618,0.005196006
10619,-0.014966419
10620,0.011896979
10621,-0.001453754
10622,-5.67e-05
10623,0.004612714
10624,-0.015005238
10625,0.009817419
10626,0.003904347
10627,-0.003126239
10628,-0.004597855
10629,0.00369353
10630,-0.001185352
10631,-0.001334609
10632,-0.00034448
10633,0.007288134
10634,-0.003317771
10635,-0.00285891
10636,-0.002269159
10637,0.003738776
10638,-0.002343875
10639,0.006997128
10640,-0.012848777
10641,0.010224589
10642,-0.001132356
10643,-0.001947163
10644,0.004544178
10645,-0.0046735
10646,-0.001747823
10647,0.006674279
10648,-0.009368509
10649,0.005465431
10650,0.000338772
10651,0.001903053
10652,-0.004880296
10653,0.002025877
10654,-0.002613128
10655,0.004081023
10656,0.004475462
10657,-0.009362431
10658,0.000952437
10659,0.008780822
10660,-0.00656766
10661,0.0054148
10662,-0.013630555
10663,0.008558533
10664,0.002418935
10665,2.97e-05
10666,-0.00605133
10667,0.008431483
10668,-0.006963401
10669,0.001438004
10670,0.003015081
10671,-0.005845763
10672,0.005236148
10673,-0.002926614
10674,0.001155645
10675,0.000826536
10676,0.000494122
10677,0.001290672
10678,-0.004755197
10679,0.003404766
10680,-0.004639326
10681,0.007531204
10682,-0.002181745
10683,-0.006368736
10684,0.006891765
10685,-0.004378009
10686,0.002557975
10687,0.002051563
10688,0.002040544
10689,-0.006567579
10690,-0.001372809
10691,0.00736649
10692,-0.005117108
10693,-0.00220859
10694,0.006611391
10695,-0.006429823
10696,0.002979576
10697,-2.03e-06
10698,0.005542356
10699,-0.00461762
10700,-0.005542593
10701,0.00881554
10702,-0.006716341
10703,0.00821088
10704,-0.007690287
10705,-0.002522255
10706,0.005444285
10707,0.003253768
10708,-0.006682063
10709,0.001561854
10710,0.003986677
10711,-0.007241883
10712,0.007028934
10713,0.001420093
10714,-0.006089966
10715,0.000895909
10716,9.1e-05
10717,0.001041773
10718,0.001785502
10719,-0.00076877
10720,-0.0030747
10721,0.003689895
10722,-0.001107539
10723,-0.002581795
10724,0.003504509
10725,-3.74e-07
10726,-0.002858391
10727,0.001352445
10728,0.000614397
10729,-0.00116738
10730,-0.003607029
10731,0.006986258
10732,-0.002925152
10733,0.004373104
10734,-0.005484461
10735,-0.00151738
10736,0.005825356
10737,-0.004215937
10738,0.000618711
10739,0.00254784
10740,0.000524295
10741,-0.006668041
10742,0.003314703
10743,0.00049246
10744,0.001840169
10745,0.00066121
10746,-0.003120667
10747,-0.00206634
10748,0.006190852
10749,-0.00692705
10750,0.005676658
10751,-0.001945705
10752,0.007110589
10753,-0.009477162
10754,0.002872338
10755,-0.002477087
10756,0.001508047
10757,0.003823974
10758,-0.002549268
10759,-0.006331302
10760,0.00899358
10761,-0.00306163
10762,-0.00393021
10763,0.010573592
10764,-0.006882579
10765,-0.00636677
10766,0.010259879
10767,-0.007184038
10768,0.001575189
10769,0.002042173
10770,0.004945828
10771,-0.00941144
10772,0.003880419
10773,0.007596946
10774,-0.013019904
10775,0.007429795
10776,-0.004378754
10777,0.001418319
10778,0.005395614
10779,-0.008537413
10780,0.004188028
10781,0.001699385
10782,-0.002376805
10783,0.002904292
10784,-0.005933689
10785,0.00701778
10786,-0.004144401
10787,-0.001397139
10788,0.006139226
